Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea
Avondale Heights,157 Canning St,3,t,851000,S,Nelson,03-12-2016,3034,Western Metropolitan,4502,9.5,Moonee Valley City Council
Avondale Heights,7 Peerless Ct,4,h,0,SP,Barry,03-12-2016,3034,Western Metropolitan,4502,9.5,Moonee Valley City Council
Balaclava,7/72 Grosvenor St,2,u,410000,PI,hockingstuart,03-12-2016,3183,Southern Metropolitan,2952,6.4,Port Phillip City Council
Balwyn,2/74 Balwyn Rd,3,u,1070000,SA,Philip,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,19 Belgrove Av,4,h,2200000,S,Marshall,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,26 Belgrove Av,4,h,2290000,PI,Fletchers,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,112 Belmore Rd,5,h,2570000,PI,RT,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,27 Bevan St,4,h,2400000,VB,RW,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,129 Gordon St,3,h,2200000,S,North,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,4 Melba Ct,5,h,3250000,PI,hockingstuart,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,5/14 Parring Rd,2,u,806000,S,Noel,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,349 Union Rd,6,h,4000000,VB,Jellis,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,3/10 Westminster St,2,h,1215000,S,Jellis,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn,22 Yongala St,5,h,2250000,PI,Noel,03-12-2016,3103,Southern Metropolitan,5682,7.9,Boroondara City Council
Balwyn North,30 Abbott St,7,h,1350000,PI,Barry,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,25 Bolinda Rd,4,h,1905000,S,Noel,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,3 Dumblane St,5,h,3300000,PI,hockingstuart,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,30 Hood St,4,h,1900000,VB,Fletchers,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,36 Kenny St,3,h,2251000,S,Marshall,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,2 Maughan Pde,5,h,0,S,Noel,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,24 McShane St,3,h,0,SN,Kay,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,45 Riverside Av,3,h,2160000,S,Jellis,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,13 Riverview Rd,4,h,2205000,PI,RW,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,43 Sweyn St,3,h,1265000,S,hockingstuart,03-12-2016,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Bayswater,16 Sasses Av,4,h,850000,S,McGrath,03-12-2016,3153,Eastern Metropolitan,5030,23.2,Knox City Council
Bayswater,94 Sasses Av,3,h,0,SP,Barry,03-12-2016,3153,Eastern Metropolitan,5030,23.2,Knox City Council
Beaumaris,372 Beach Rd,4,h,0,VB,Marshall,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,1/183 Charman Rd,3,t,850000,PI,Hodges,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,27 Coreen Av,4,h,0,S,Hodges,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,1/39 Dalgetty Rd,2,u,970000,S,Buxton,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,35 Haydens Rd,4,h,1640000,S,Buxton,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,16 Hilton St,3,h,1500000,S,Buxton,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,7 Point Av,3,h,2200000,PI,Buxton,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,2/14 Reserve Rd,3,t,1400000,S,Chisholm,03-12-2016,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Bellfield,12 Perkins Av,3,h,0,PN,Nelson,03-12-2016,3081,Eastern Metropolitan,790,8.8,Banyule City Council
Bentleigh,32 Leckie St,2,h,1550000,S,Woodards,03-12-2016,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,7 Marquis Rd,4,h,1420000,S,Woodards,03-12-2016,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,11 Rogers Rd,3,h,1425000,S,Buxton,03-12-2016,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,3/2 Scotts St,2,t,851000,S,hockingstuart,03-12-2016,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh East,2a Bessie St,2,u,746000,S,hockingstuart,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,30a Chesterville Dr,4,t,1250000,PI,Buxton,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,14a Daphne St,1,u,580000,S,Woodards,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,3/3 Dega Av,3,t,913788,SP,Buxton,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,19 Denver St,5,h,1275000,SP,Buxton,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,7a Dover St,4,t,1200000,S,Buxton,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,2/7 Francesco St,2,h,0,SN,Barry,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,96 Paloma St,4,h,515000,S,hockingstuart,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,93 Parkmore Rd,3,h,1206000,S,C21,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,33 Pasadena Cr,4,h,950000,PI,Buxton,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,22 Valkstone St,4,h,0,SN,Stockdale,03-12-2016,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Berwick,13 Clover Cl,3,h,0,SN,Barry,03-12-2016,3806,Eastern Victoria,17093,35.2,Casey City Council
Berwick,24 McNabb St,4,h,650000,VB,hockingstuart,03-12-2016,3806,Eastern Victoria,17093,35.2,Casey City Council
Berwick,67 Peel St,3,h,750000,VB,Barry,03-12-2016,3806,Eastern Victoria,17093,35.2,Casey City Council
Black Rock,74 Ardoyne St,4,h,2370000,S,Buxton,03-12-2016,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,36 Fourth St,3,h,2035000,S,Chisholm,03-12-2016,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,13 Glenmore Cr,4,h,1835000,S,Buxton,03-12-2016,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,7 Glenmore Cr,3,h,2105000,S,Hodges,03-12-2016,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,46 Potter St,4,h,1600000,PI,Hodges,03-12-2016,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Blackburn,4/70 Blackburn Rd,3,u,755000,S,Fletchers,03-12-2016,3130,Eastern Metropolitan,5713,13.4,Whitehorse City Council
Blackburn North,90 Shafer Rd,3,h,1240000,S,Fletchers,03-12-2016,3130,Eastern Metropolitan,2867,13.4,Whitehorse City Council
Blackburn North,17 Verbena St,4,h,1220000,VB,Fletchers,03-12-2016,3130,Eastern Metropolitan,2867,13.4,Whitehorse City Council
Blackburn North,26 Wilton St,3,h,1261000,S,Noel,03-12-2016,3130,Eastern Metropolitan,2867,13.4,Whitehorse City Council
Blackburn South,179 Blackburn Rd,6,h,990000,VB,hockingstuart,03-12-2016,3130,Eastern Metropolitan,4387,13.4,Whitehorse City Council
Blackburn South,10 Sandgate Rd,4,h,1000000,S,Fletchers,03-12-2016,3130,Eastern Metropolitan,4387,13.4,Whitehorse City Council
Blackburn South,14 Somerset Ct,5,h,1155000,S,Noel,03-12-2016,3130,Eastern Metropolitan,4387,13.4,Whitehorse City Council
Boronia,1/13 Laurel Av,3,u,600000,S,iTRAK,03-12-2016,3155,Eastern Metropolitan,9704,25,Knox City Council
Boronia,13 Roselyn Cr,3,h,725000,S,Ray,03-12-2016,3155,Eastern Metropolitan,9704,25,Knox City Council
Box Hill,5/91 Thames St,2,u,0,S,RW,03-12-2016,3128,Eastern Metropolitan,4605,10.9,Whitehorse City Council
Briar Hill,2/22 Springfield St,3,h,710000,S,Buckingham,03-12-2016,3088,Eastern Metropolitan,1390,16.1,Banyule City Council
Brighton,8 Ballara Ct,3,h,0,S,Buxton,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,148 Cochrane St,3,h,0,SP,Marshall,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,152A Cochrane St,4,h,1830000,S,Hodges,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,2A Grant St,3,t,1300000,PI,Nick,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,17 McCallum St,4,h,3695000,S,Marshall,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,10 Murphy St,5,h,0,S,Marshall,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,59 Murphy St,4,h,0,SP,Nick,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,2/26 Pearson St,2,u,536000,SP,Hodges,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,8 Sargon Gr,4,h,0,PN,Biggin,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,18 Victoria St,4,h,3700000,S,Marshall,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,20 Victoria St,4,h,3775000,S,Buxton,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,50 Well St,3,h,1975000,S,Buxton,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,178A Were St,5,h,0,SP,Nick,03-12-2016,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton East,9 Arnot St,3,h,0,SN,Nick,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,57a Baird St,4,t,1525000,PI,Marshall,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,133A Centre Rd,4,h,1310000,PI,hockingstuart,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,13 Clonaig St,4,h,0,VB,Marshall,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,1/136 Dendy St,3,u,1465000,S,RT,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,26 Hodder St,2,h,1250000,SP,hockingstuart,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,39 Hodder St,4,h,0,S,Buxton,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,14 Milroy St,4,h,2504000,S,Marshall,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,5/29 Pine St,2,u,700000,PI,hockingstuart,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,1/383 South Rd,2,u,750000,SP,Buxton,03-12-2016,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Broadmeadows,5 Avalon Av,4,h,440000,PI,Barry,03-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,2/22 Beulah St,3,t,0,PI,Stockdale,03-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,1 Evans Ct,3,h,490000,PI,YPA,03-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,16 Graham St,3,h,482000,S,Brad,03-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,13 Michigan Av,5,h,0,W,YPA,03-12-2016,3047,Northern Metropolitan,4294,14,Hume City Council
Brunswick,9 Blair St,4,h,1802500,S,Jellis,03-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,25 Hardy St,4,h,1500000,VB,Nelson,03-12-2016,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick East,10 Harrison St,3,h,1310000,S,Nelson,03-12-2016,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick East,1 Nunan St,4,h,856000,S,Harrington,03-12-2016,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick East,126 Victoria St,3,h,0,SS,Elite,03-12-2016,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick West,3/9 Cumming St,3,h,0,PN,Nelson,03-12-2016,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,9/610 Moreland Rd,2,u,320000,PI,Nelson,03-12-2016,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,25 Wales St,3,h,1190000,S,Nelson,03-12-2016,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Bulleen,1/16 Carrathool St,4,t,930000,PI,Jellis,03-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bulleen,28 Rocklea Rd,4,h,1505000,S,Jellis,03-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bulleen,1/119 Willow Bnd,3,t,790000,S,Philip,03-12-2016,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bundoora,32 Arthur St,4,h,746000,S,Ray,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,4 Bicolor Ct,4,u,505000,S,Harcourts,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,43 Boston Rd,3,h,740000,SP,Morrison,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,92 Cameron Pde,6,h,631000,S,Ray,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,17 Dendaryl Dr,7,h,735000,S,Ray,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,90 Gleeson Dr,4,h,675000,S,Barry,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,25 Ledbury Cr,3,h,693000,S,Barry,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,4 Neilsen Cr,3,h,589000,S,Ray,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,30 Ormond Bvd,4,h,0,PI,Ray,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,7 Poinsettia Ct,2,h,330000,S,Harcourts,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,5 Trafalgar Pl,4,h,1088000,S,Barry,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,6 Wisteria Dr,4,h,780000,S,Barry,03-12-2016,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Burnley,60 Gibdon St,2,h,1005000,SP,Biggin,03-12-2016,3121,Northern Metropolitan,438,2.4,Yarra City Council
Burnside Heights,137 Arbour Bvd,4,h,792000,S,Barry,03-12-2016,3023,Western Metropolitan,1686,14.8,Melton City Council
Burnside Heights,22 Wills Tce,3,h,485000,S,Barry,03-12-2016,3023,Western Metropolitan,1686,14.8,Melton City Council
Burwood,4 Bennett St,3,h,1390000,S,Fletchers,03-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,6 Elgar Rd,3,h,0,SP,Jellis,03-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,2 Highbury Rd,4,h,0,SP,Rounds,03-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,7 Keogh St,3,h,1300000,SA,Stockdale,03-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,35 McCubbin St,4,h,1890000,S,Ray,03-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,2/32 McIntyre St,3,u,1022500,S,Ray,03-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,1 Webb St,3,h,1250000,VB,Fletchers,03-12-2016,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood East,337 Blackburn Rd,4,h,1290000,S,hockingstuart,03-12-2016,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Burwood East,6 Clyden Ct,4,h,1345000,S,Ray,03-12-2016,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Burwood East,2/10 Mallawa Ct,2,u,0,SN,Woodards,03-12-2016,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Burwood East,1A Moona St,2,h,730000,S,Fletchers,03-12-2016,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Cairnlea,17 Minvi Tce,3,h,566000,S,Sweeney,03-12-2016,3023,Western Metropolitan,2674,14.8,Brimbank City Council
Camberwell,1/19 Alma Rd,3,h,0,S,Marshall,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,1/806 Burke Rd,2,u,1017000,S,Jellis,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,4/2 Callanish Rd,2,u,729000,S,Noel,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,49 Christowel St,5,h,2600000,VB,Marshall,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,45 Fairview Av,4,h,0,SP,Marshall,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,1/21 Glencairn Av,2,u,0,S,Jellis,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,19 King St,3,h,0,SN,RT,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,38 Sunnyside Av,3,h,0,SN,RT,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,10/1311 Toorak Rd,3,t,0,PI,Jellis,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,3/107 Wattle Valley Rd,3,h,1650000,S,Marshall,03-12-2016,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Campbellfield,11 Bailey Ct,3,h,368000,SP,Iconek,03-12-2016,3061,Northern Metropolitan,1889,16.6,Hume City Council
Campbellfield,39 Cambridge Wy,3,h,415000,S,hockingstuart,03-12-2016,3061,Northern Metropolitan,1889,16.6,Hume City Council
Campbellfield,7 Keown Ct,3,h,455000,S,YPA,03-12-2016,3061,Northern Metropolitan,1889,16.6,Hume City Council
Canterbury,1 Claremont Cr,3,h,0,S,Jellis,03-12-2016,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,33 Myrtle Rd,3,h,1587500,S,Marshall,03-12-2016,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,62 Wentworth Av,4,h,0,S,Jellis,03-12-2016,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Carlton,46/121 Rathdowne St,3,u,735000,SP,Woodards,03-12-2016,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carnegie,6/1136 Dandenong Rd,2,u,0,S,Woodards,03-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,76A Leila Rd,4,t,0,S,Ray,03-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,2/31 Moonya Rd,2,u,600000,SP,Woodards,03-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,212 Neerim Rd,3,h,1295000,S,hockingstuart,03-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,218 Neerim Rd,4,h,1275000,S,hockingstuart,03-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,3 Oakleigh Rd,3,h,1620000,S,Buxton,03-12-2016,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Caroline Springs,31 Asthima Wy,3,h,0,PI,Prof.,03-12-2016,3023,Western Metropolitan,7719,14.8,Melton City Council
Carrum,67 Emma St,3,h,725000,S,Eview,03-12-2016,3197,South-Eastern Metropolitan,1989,31.2,Kingston City Council
Carrum,1/2 Myola St,3,t,633000,SP,hockingstuart,03-12-2016,3197,South-Eastern Metropolitan,1989,31.2,Kingston City Council
Carrum Downs,8 Sky Wy,4,h,600000,S,Asset,03-12-2016,3201,South-Eastern Metropolitan,8060,34.9,Frankston City Council
Caulfield,18 Ash Gr,4,t,1600000,SP,Gary,03-12-2016,3162,Southern Metropolitan,2379,8.7,Glen Eira City Council
Caulfield,190 Kambrook Rd,5,h,1665000,S,Gary,03-12-2016,3162,Southern Metropolitan,2379,8.7,Glen Eira City Council
Caulfield,8/8 Marriott St,2,u,0,SP,Buxton,03-12-2016,3162,Southern Metropolitan,2379,8.7,Glen Eira City Council
Caulfield South,5 Alder St,3,h,1460000,S,hockingstuart,03-12-2016,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council
Caulfield South,10/468 Kooyong Rd,1,u,275500,PI,Gary,03-12-2016,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council
Caulfield South,49A Saturn St,3,t,0,S,Gary,03-12-2016,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council
Chadstone,2/4 Kalymna Gr,4,t,0,S,Buxton,03-12-2016,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chadstone,16 Moroney Dr,4,h,1507000,S,Jellis,03-12-2016,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chelsea,3/58 Chelsea Rd,2,t,385000,S,Buxton,03-12-2016,3196,South-Eastern Metropolitan,3906,27,Kingston City Council
Chelsea Heights,25 First Av,3,h,716000,S,hockingstuart/hockingstuart,03-12-2016,3196,South-Eastern Metropolitan,2076,27,Kingston City Council
Chelsea Heights,3 Tern Cl,3,h,635000,SP,C21,03-12-2016,3196,South-Eastern Metropolitan,2076,27,Kingston City Council
Chelsea Heights,2/165 Thames Prm,3,t,0,PI,Hodges,03-12-2016,3196,South-Eastern Metropolitan,2076,27,Kingston City Council
Cheltenham,7 Bayliss Ct,2,h,910000,S,O'Brien,03-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,3/2 Eden St,2,u,642500,S,Buxton,03-12-2016,3192,Southern Metropolitan,9758,17.9,Bayside City Council
