Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea
Beaumaris,4/120 Tramway Pde,2,t,865,S,Buxton,09-09-2017,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Bentleigh,17 Ardwick St,3,h,1532,S,Greg,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,2/22 Beths St,3,h,1175,S,Purplebricks,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,10B Howell St,4,t,121,PI,Buxton,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,2/11 Lawson St,2,u,818,S,Buxton,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,7 Lawson St,3,h,1362,S,Woodards,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,24 Railway Cr,3,t,,VB,Jellis,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,30 Strathmore St,4,h,16775,S,Woodards,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,192 Tucker Rd,4,h,2151,S,Buxton,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,2d Werona St,3,t,,VB,Jellis,09-09-2017,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh East,33 McGuinness Rd,3,h,1111,S,Jellis,09-09-2017,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,14 Moray St,3,h,1285,S,Woodards,09-09-2017,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,3 Nina Ct,3,h,98,S,Buxton,09-09-2017,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,3 Norville St,3,h,,S,Buxton,09-09-2017,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Black Rock,1 Hornby St,4,h,172,S,Ray,09-09-2017,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Black Rock,18 Iluka St,4,h,2,S,Chisholm,09-09-2017,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Blackburn,41 Blackburn Rd,3,h,,SP,Noel,09-09-2017,3130,Eastern Metropolitan,5713,13.4,Whitehorse City Council
Blackburn,2 Goodwin St,3,h,139,S,Fletchers,09-09-2017,3130,Eastern Metropolitan,5713,13.4,Whitehorse City Council
Blackburn,11 Hirst St,3,h,149,S,Jellis,09-09-2017,3130,Eastern Metropolitan,5713,13.4,Whitehorse City Council
Blackburn,10 Orana St,5,h,,S,Noel,09-09-2017,3130,Eastern Metropolitan,5713,13.4,Whitehorse City Council
Blackburn North,23 Bridgeford Av,3,h,,S,Noel,09-09-2017,3130,Eastern Metropolitan,2867,13.4,Whitehorse City Council
Blackburn North,51 Joseph St,4,h,1151,SP,Ray,09-09-2017,3130,Eastern Metropolitan,2867,13.4,Whitehorse City Council
Blackburn South,1 Elemheim Ct,3,h,,SN,Woodards,09-09-2017,3130,Eastern Metropolitan,4387,13.4,Whitehorse City Council
Boronia,10 Daffodil Rd,3,h,,SS,Philip,09-09-2017,3155,Eastern Metropolitan,9704,25,Knox City Council
Boronia,2/24 Springfield Rd,3,h,71,S,Ray,09-09-2017,3155,Eastern Metropolitan,9704,25,Knox City Council
Braybrook,9 Middleton St,3,h,8345,S,S&L,09-09-2017,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Briar Hill,2/15 Greenwood St,3,t,,SP,Morrison,09-09-2017,3088,Eastern Metropolitan,1390,16.1,Banyule City Council
Briar Hill,17 Woodland Gr,3,h,692,S,Buckingham,09-09-2017,3088,Eastern Metropolitan,1390,16.1,Banyule City Council
Brighton,1/171 Church St,2,u,164,SP,Buxton,09-09-2017,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,700 Hampton St,3,h,185,S,Buxton,09-09-2017,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,18 Lynch St,3,h,,S,Buxton,09-09-2017,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,82A Were St,3,t,29,S,Marshall,09-09-2017,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton East,51A Clonaig St,3,t,,SN,Gary,09-09-2017,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Brighton East,39A Grant St,3,h,,PI,RT,09-09-2017,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Broadmeadows,2/36 Blair St,2,u,4,S,YPA,09-09-2017,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,29 Dunn St,3,h,649,S,YPA,09-09-2017,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,1/15 Osway St,3,u,477,S,RW,09-09-2017,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,55 Stanhope St,4,h,753,S,Barry,09-09-2017,3047,Northern Metropolitan,4294,14,Hume City Council
Brunswick,101 Albion St,3,h,,SP,Jellis,09-09-2017,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,85 Brickworks Dr,3,h,85,VB,Nelson,09-09-2017,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,170 Brunswick Rd,2,h,,SN,Barry,09-09-2017,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,9/53 De Carle St,2,u,45365,SP,Woodards,09-09-2017,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,2C Donald St,3,t,87,VB,Nelson,09-09-2017,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,2 George St,2,h,,SP,Nelson,09-09-2017,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,31 Merri St,2,h,95,VB,Nelson,09-09-2017,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick East,1/6 Methven St,1,u,463,S,Jellis,09-09-2017,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick West,378 Albion St,3,h,875,VB,Nelson,09-09-2017,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,47 Everett St,4,h,125,VB,Nelson,09-09-2017,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,5/16 Wallace St,1,u,3155,S,Ray,09-09-2017,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,13 Zeal St,2,h,1225,SP,Walshe,09-09-2017,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Bulleen,41 Estelle St,3,h,98,PI,Barry,09-09-2017,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bundoora,1/152 Greenhills Rd,3,u,58,S,Ray,09-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,26 Hermitage Cr,3,h,,SN,Ray,09-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,2 Japonica St,3,h,83,S,Barry,09-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,36 Ormond Bvd,4,h,758,S,Ray,09-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,9 Wordsworth Ct,3,h,,PI,Morrison,09-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Burnley,7/6 Adam St,1,u,37,SP,LITTLE,09-09-2017,3121,Northern Metropolitan,438,2.4,Yarra City Council
Burwood,5 Ardenne Cl,3,h,,SP,Buxton,09-09-2017,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,12 Burbidge Cl,3,h,,SP,Fletchers,09-09-2017,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,15 Wattlebird Ct,4,h,175,S,Fletchers,09-09-2017,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood East,46 Davis St,3,h,,SN,Barry,09-09-2017,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Cairnlea,16 Coomgarie Tce,4,h,,SP,Sweeney,09-09-2017,3023,Western Metropolitan,2674,14.8,Brimbank City Council
Cairnlea,10 Saltmarsh Pl,3,h,67,PI,Sweeney,09-09-2017,3023,Western Metropolitan,2674,14.8,Brimbank City Council
Camberwell,9 Cornell St,3,h,,S,Fletchers,09-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,20 Glyndon Rd,2,h,241,S,Noel,09-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,3/37 High Rd,2,u,7525,S,Noel,09-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,9 Lyric Gr,4,h,,SP,Marshall,09-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,203/1101 Toorak Rd,2,u,,SN,Barry,09-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,5 Trumper St,4,h,31,VB,Jellis,09-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Canterbury,20 Allenby Rd,3,h,,S,Marshall,09-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,4/10 Dryden St,3,u,,S,Jellis,09-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,17 McGregor St,4,h,313,S,Jellis,09-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,11 Moresby St,4,h,265,VB,Marshall,09-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,4/22 Rochester Rd,3,h,15,VB,Marshall,09-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,9 Rubens Gr,5,h,,S,Marshall,09-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,38 Victoria Av,4,h,,PI,RT,09-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Carlton,307/37 Palmerston St,2,u,,PI,Woodards,09-09-2017,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carlton,87 Palmerston St,3,h,1263,S,Harrington,09-09-2017,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carlton,101 Princes St,2,h,,SP,Nelson,09-09-2017,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carlton,81 Princes St,2,h,8,VB,Woodards,09-09-2017,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carlton North,782 Lygon St,2,h,165,S,Nelson,09-09-2017,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carlton North,125 Newry St,2,h,95,VB,Nelson,09-09-2017,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carnegie,2/12 Arawatta St,3,t,,VB,Ray,09-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,2/81 Koornang Rd,2,u,545,S,Ray,09-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,2/3 Libna St,5,u,,S,Jellis,09-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,3/39 Oakleigh Rd,2,u,,PN,Gary,09-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,1/17 Tranmere Av,1,u,353,S,Jellis,09-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carrum,11 Dahmen St,2,h,89,S,Ray,09-09-2017,3197,South-Eastern Metropolitan,1989,31.2,Kingston City Council
Caulfield,3/19 Ash Gr,1,u,341,S,Gary,09-09-2017,3162,Southern Metropolitan,2379,8.7,Glen Eira City Council
Caulfield South,25 Gardenvale Rd,4,h,1758,SP,Gary,09-09-2017,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council
Caulfield South,4/3 Gardenvale Rd,2,u,585,S,Gary,09-09-2017,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council
Caulfield South,1/426 Hawthorn Rd,2,u,,PI,Purplebricks,09-09-2017,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council
Chadstone,80 Power Av,2,h,97,S,RT,09-09-2017,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chelsea,1 Kangaroo Rd,4,h,93,S,O'Brien,09-09-2017,3196,South-Eastern Metropolitan,3906,27,Kingston City Council
Cheltenham,2 Barclay Dr,3,h,948,S,O'Brien,09-09-2017,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,3/4 Coleman Ct,2,u,,S,Fletchers,09-09-2017,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Clarinda,31 Wandoo Av,3,h,,SP,Buxton,09-09-2017,3169,South-Eastern Metropolitan,2727,17.5,Kingston City Council
Clayton South,12 Bond St,3,h,85,S,C21,09-09-2017,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clayton South,15 Byron St,3,h,985,SP,Buxton,09-09-2017,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clayton South,695 Heatherton Rd,3,h,1255,S,C21,09-09-2017,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clayton South,8 Narrumburn Rd,3,h,85,S,C21,09-09-2017,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clifton Hill,21 Gordon St,2,h,132,S,Collins,09-09-2017,3068,Northern Metropolitan,2954,3.6,Yarra City Council
Coburg,77 Donne St,3,h,,SP,Barry,09-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,41 Glengyle St,3,h,1326,S,Nelson,09-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,5/44 Munro St,1,u,,VB,hockingstuart,09-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,43 Phillips St,3,h,11,SP,Nelson,09-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,25 Stock St,3,h,,S,Jellis,09-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,167 Urquhart St,3,t,875,S,Nelson,09-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Collingwood,104/11 Hoddle St,1,u,,SP,Jellis,09-09-2017,3066,Northern Metropolitan,4553,2,Yarra City Council
Collingwood,26/125 Oxford St,2,u,125,SP,Jellis,09-09-2017,3066,Northern Metropolitan,4553,2,Yarra City Council
Craigieburn,11 Abercarn Av,4,h,595,S,YPA,09-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,13 Beechville Pl,3,h,,SN,Barry,09-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,3 Laguna Pl,4,h,,SN,Barry,09-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,27 Loudon Cct,3,h,,PI,Raine,09-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,23 Viewmont Av,3,h,,SN,Barry,09-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Cremorne,22 Cubitt St,2,h,12,SP,Jellis,09-09-2017,3121,Northern Metropolitan,1123,2.4,Yarra City Council
Croydon,11 Nyanda Ct,5,h,,PI,Barry,09-09-2017,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon South,14 MacKenzie Ct,3,h,12,S,Philip,09-09-2017,3136,Eastern Metropolitan,1863,23,Maroondah City Council
Dallas,1/14 Antwerp St,4,t,565,S,Stockdale,09-09-2017,3047,Northern Metropolitan,2246,14,Hume City Council
Dallas,9 Merlynston Cl,4,h,68,VB,YPA,09-09-2017,3047,Northern Metropolitan,2246,14,Hume City Council
Dandenong,30 Alexander Av,4,h,,PI,Barry,09-09-2017,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong,12/42 Pickett St,2,u,32,PI,Nicholls,09-09-2017,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong North,2/1521 Heatherton Rd,2,u,,SN,Barry,09-09-2017,3175,South-Eastern Metropolitan,8322,24.7,Greater Dandenong City Council
Deer Park,38 Jonah Pde,3,h,53,SP,Stockdale,09-09-2017,3023,Western Metropolitan,6388,14.8,Brimbank City Council
Deer Park,37 Lee St,3,h,589,S,hockingstuart,09-09-2017,3023,Western Metropolitan,6388,14.8,Brimbank City Council
Derrimut,7 Bateman Cl,3,h,63,PI,FN,09-09-2017,3030,Western Metropolitan,2276,14.7,Brimbank City Council
Diamond Creek,2 Bishop Av,4,h,745,S,Mason,09-09-2017,3089,Northern Victoria,4258,21.8,Nillumbik Shire Council
Dingley Village,1A Shelford Gr,4,h,952,S,Buxton,09-09-2017,3172,South-Eastern Metropolitan,3940,22.2,Kingston City Council
Docklands,807/20 Rakaia Wy,2,u,,PI,Barry,09-09-2017,3008,Southern Metropolitan,4707,1.4,Melbourne City Council
Doncaster,6 Margot Av,4,h,1255,S,Ray,09-09-2017,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,4 Tudor Rd,5,h,1545,S,Jellis,09-09-2017,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster East,18 Daly St,3,h,143,S,Barry,09-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,41 Highfield Rd,3,h,129,S,Ray,09-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,101 Landscape Dr,4,h,13,PI,Barry,09-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,10 Leura St,5,h,173,S,Jellis,09-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,2 Raven St,5,h,151,SP,Ray,09-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,345 Serpells Rd,4,h,16,S,Barry,09-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Donvale,1a Chippewa Av,2,u,7185,S,Philip,09-09-2017,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Doreen,8 Bower Wy,3,h,481,S,Mason,09-09-2017,3754,Northern Victoria,7254,25.9,Nillumbik Shire Council
Doreen,27 Vidler Av,5,h,11,S,Ray,09-09-2017,3754,Northern Victoria,7254,25.9,Nillumbik Shire Council
Doveton,2 Crimson Dr,3,h,5685,S,C21,09-09-2017,3177,South-Eastern Metropolitan,3533,28.8,Casey City Council
Eaglemont,67 Banksia St,4,h,1867,S,Nelson,09-09-2017,3084,Eastern Metropolitan,1651,8.9,Banyule City Council
Edithvale,36/61 Hughes Av,3,u,6475,S,hockingstuart,09-09-2017,3196,South-Eastern Metropolitan,2546,27,Kingston City Council
Elsternwick,1/39 Trevelyan St,2,h,125,S,Gary,09-09-2017,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council
Eltham,1/44 Arthur St,2,u,566,S,Buckingham,09-09-2017,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,2 Cygnet Ct,4,h,967,SP,Ray,09-09-2017,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham North,15 Marian Ct,4,h,95,PI,Buckingham,09-09-2017,3095,Eastern Metropolitan,2346,18,Banyule City Council
Elwood,9 Mason Av,3,h,14,VB,Marshall,09-09-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,23 Moore St,2,h,145,S,McGrath,09-09-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Epping,13 Cascade Cr,4,h,645,S,HAR,09-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,1/4 Grimwade Ct,2,u,454,S,HAR,09-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,7/12 Kirkland Ct,3,h,375,SP,RW,09-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,11 Northumberland Dr,3,h,641,S,Barry,09-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,5 Rothwell Ct,3,h,555,SA,Purplebricks,09-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,10/81 Rufus St,2,u,291,S,HAR,09-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Essendon,20 Butler St,3,h,993,S,Nelson,09-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,100 McCracken St,3,h,15275,S,Brad,09-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon West,48 Clydebank Rd,3,h,95,S,McDonald,09-09-2017,3040,Western Metropolitan,588,7.5,Moonee Valley City Council
Fairfield,293a Gillies St,4,h,1575,S,Jellis,09-09-2017,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fairfield,11/59 Rathmines St,2,u,58,S,The,09-09-2017,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fairfield,21 Separation St,3,h,,S,Nelson,09-09-2017,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fawkner,5/134 Lorne St,2,u,475,S,Ray,09-09-2017,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,29 McDougall St,3,h,,SN,Ray,09-09-2017,3060,Northern Metropolitan,5070,13.1,Hume City Council
Ferntree Gully,24 Greenaway Dr,4,h,82,S,Ray,09-09-2017,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Ferntree Gully,4 Parklands Cl,3,h,797,S,Schroeder,09-09-2017,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Fitzroy,353 Fitzroy St,2,h,16,S,Nelson,09-09-2017,3065,Northern Metropolitan,5825,2.1,Yarra City Council
Fitzroy,101 Kerr St,3,h,175,VB,Jellis,09-09-2017,3065,Northern Metropolitan,5825,2.1,Yarra City Council
Fitzroy North,96 Fergie St,4,h,2,S,Jellis,09-09-2017,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Flemington,127 Princes St,3,h,82,PI,Jellis,09-09-2017,3031,Northern Metropolitan,3593,3.4,Melbourne City Council
Flemington,37 Waltham St,2,h,1225,S,Jellis,09-09-2017,3031,Northern Metropolitan,3593,3.4,Melbourne City Council
Footscray,7/33 Eldridge St,2,u,24,PI,Burnham,09-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,27/155 Gordon St,2,u,,PI,McGrath,09-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,5/49 Napier St,2,u,465,S,Burnham,09-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,27 Summerhill Rd,2,h,8,VB,hockingstuart,09-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Forest Hill,104 Husband Rd,3,h,,PI,Noel,09-09-2017,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council
Forest Hill,68 Vanbrook St,3,h,,SP,Fletchers,09-09-2017,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council
Frankston,7 Orrong Av,3,h,11,S,Ray,09-09-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston North,61 Rosemary Cr,3,h,464,SP,Ray,09-09-2017,3200,Eastern Victoria,2500,36.9,Frankston City Council
Frankston South,32 Marama Dr,3,h,,PI,Ray,09-09-2017,3199,South-Eastern Metropolitan,7566,38,Frankston City Council
Frankston South,24 Sycamore Rd,4,h,83,SP,Ray,09-09-2017,3199,South-Eastern Metropolitan,7566,38,Frankston City Council
Gisborne,15 Morilla Ct,3,h,69,VB,Raine,09-09-2017,3437,Northern Victoria,3376,45.9,Macedon Ranges Shire Council
Gisborne,204 Panorama Dr,4,h,78,S,Raine,09-09-2017,3437,Northern Victoria,3376,45.9,Macedon Ranges Shire Council
Gladstone Park,8 Conifer Cl,3,h,66,S,Barry,09-09-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Gladstone Park,7 Dudley Ct,3,h,625,SP,Barry,09-09-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Gladstone Park,57 Wolverton Dr,3,h,695,S,Barry,09-09-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Glen Iris,26 Allison Av,4,h,,SP,Jellis,09-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
